CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
04-01-0144-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"INSTITUTO MIXTO TECNÓLOGICO CENTRAL ""CIUDAD DE LOS ESCUDOS""";2A. CALLE 2-45 ZONA 4;78494236;JULIO ANTONIO MUTZUTZ CATU;ANGELICA ROXANA CATÚ ELÍAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0145-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"INSTITUTO MIXTO TECNÓLOGICO CENTRAL ""CIUDAD DE LOS ESCUDOS""";2A. CALLE 2-45 ZONA 4;78494236;JULIO ANTONIO MUTZUTZ CATU;ANGELICA ROXANA CATÚ ELÍAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-01-0147-46;04-002;CHIMALTENANGO;CHIMALTENANGO;CENTRO DE ESTUDIOS INTEGRADOS CEI;"1A. CALLE PASAJE 6-106 CASA ""I"", ALDEA BUENA VISTA, ZONA 8";78739560;MILDRED BRICEL RIVAS SIQUIN;ALEJANDRO ISRAEL RIVAS RAMIREZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0148-46;04-028;CHIMALTENANGO;CHIMALTENANGO;COLEGIO MENBEN;PARCELA 37A, LA ALAMEDA;78395581;MARILENA HERNANDEZ CABRERA;MAUREEN ANNE MENDEZ BENSEN DE LLARENA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0152-46;04-002;CHIMALTENANGO;CHIMALTENANGO;CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2);3A. CALLE 6-125 ZONA 4;78404789;MILDRED BRICEL RIVAS SIQUIN;MIRSA NOEMÍ CASTILLO MONROY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0153-46;04-002;CHIMALTENANGO;CHIMALTENANGO;CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2);3A. CALLE 6-125 ZONA 4;78404789;MILDRED BRICEL RIVAS SIQUIN;MIRSA NOEMÍ CASTILLO MONROY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0161-46;04-028;CHIMALTENANGO;CHIMALTENANGO;LICEO NUEVA GENERACION;1A. AVENIDA 4-52 ZONA 4;78392827;MARILENA HERNANDEZ CABRERA;LESLIE IVETTE SANCHEZ VASQUEZ DE RAMIREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0162-46;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO INTEGRAL CIENTIFICO EN COMPUTACION;4A. AVENIDA 5-80 ZONA 2;78394756;JULIO ANTONIO MUTZUTZ CATU;JOSE ALBERTO TAGUAL CHAVAC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-01-0165-46;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO CRISTIANO HISPANOAMERICANO;3A. AVENIDA 1-64 ZONA 2;78395647;JULIO ANTONIO MUTZUTZ CATU;OTONIEL TEXAJ MORALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0167-46;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO CRISTIANO HISPANOAMERICANO;3A. AVENIDA 1-64 ZONA 2;78395647;JULIO ANTONIO MUTZUTZ CATU;OTONIEL TEXAJ MORALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0170-46;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNOLOGICO CHIMALTECO;3A. AVENIDA 3-65 ZONA 3;78392002;MARILENA HERNANDEZ CABRERA;DOMINGO JIATZ SOLAN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0171-46;04-028;CHIMALTENANGO;CHIMALTENANGO;LICEO NUEVA GENERACION;1A. AVENIDA 4-52 ZONA 4;78392827;MARILENA HERNANDEZ CABRERA;LESLIE IVETTE SANCHEZ VASQUEZ DE RAMIREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0175-46;04-028;CHIMALTENANGO;CHIMALTENANGO;COLEGIO SAGRADA ESPERANZA;6A. CALLE 3-09 ZONA 1, QUINTAS LOS APOSENTOS I;57674925;MARILENA HERNANDEZ CABRERA;ANA MARIA ARAGON PINEDA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0180-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"INSTITUTO MIXTO TECNOLOGICO CENTRAL ""CIUDAD DE LOS ESCUDOS""";2A. CALLE 2-45 ZONA 4;78494236;JULIO ANTONIO MUTZUTZ CATU;EDVIN AMILCAR PER SISIMIT;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0181-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"INSTITUTO MIXTO TECNOLÓGICO CENTRAL ""CIUDAD DE LOS ESCUDOS""";2A. CALLE 2-45 ZONA 4;78494236;JULIO ANTONIO MUTZUTZ CATU;ANGELICA ROXANA CATÚ ELÍAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0184-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"COLEGIO ""JOSÉ SIMEÓN CAÑAS Y VILLACORTA""";4A. AVENIDA 2-95 ZONA 3;79393574;JULIO ANTONIO MUTZUTZ CATU;IRMA ARACELI MENDOZA ALCÚ VIUDA DE SAY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0187-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""";2A. CALLE 1-73 ZONA 2;78391176;JULIO ANTONIO MUTZUTZ CATU;ELIAS ISRAEL LOPEZ MIRANDA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0194-46;04-028;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CRISTIANO VERBO CHIMALTENANGO;3A. AVENIDA DE LAS FLORES 7-62 QUINTAS LOS APOSENTOS 1, ZONA 1;78396501;MARILENA HERNANDEZ CABRERA;ANABELLA MAZARIEGOS RIVADENEIRA DE RODRÍGUEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0195-46;04-001;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO CHIMALTECO DE EDUCACIÓN INTEGRAL;5A. CALLE 3-60 ZONA 3;78392713;SANDRA PATRICIA IMERI AZURDIA DE ZAMORA;WENDY ARACELY MULUL ANDRES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0197-46;04-001;CHIMALTENANGO;CHIMALTENANGO;COLEGIO BLESS;1A. CALLE 9-307 ZONA 4;78739432;SANDRA PATRICIA IMERI AZURDIA DE ZAMORA;EMILIO ANTONIO JUÁREZ ZAMORA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0199-46;04-003;CHIMALTENANGO;CHIMALTENANGO;"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""";8A. AVENIDA 3-59 ZONA 2;77741100;AZUCENA CONCEPCION MARROQUIN ACEITUNO DE REYES;LIC. JOSÉ EDWIN VILLARREAL AGUILAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0203-46;04-028;CHIMALTENANGO;CHIMALTENANGO;LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE;"8A. CALLE, LOTE NO. 87, ZONA 1, RESIDENCIALES ""QUINTAS LOS APOSENTOS"" AVENIDA LOS APOSENTOS Y";78404743;MARILENA HERNANDEZ CABRERA;SANDRA NOEMI ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0229-46;04-020;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO EVANGÉLICO AMÉRICA LATINA;6A. AVENIDA 3-48 ZONA 5;77282600;SANDRA NINETH LOPEZ GUTIERREZ;AXEL EDUARDO ESTRADA CHÁVEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-01-0230-46;04-001;CHIMALTENANGO;CHIMALTENANGO;TECNOLÓGICO PREUNIVERSITARIO;3A. CALLE 7-54 ZONA 3;78394519;SANDRA PATRICIA IMERI AZURDIA DE ZAMORA;EDNA YESENIA GONZALEZ ROCA DE MONTENEGRO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0232-46;04-002;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CRISTIANO CATÓLICO JUAN PABLO II;2A. CALLE 3A-91 ZONA 7, ALDEA BUENA VISTA;78494357;MILDRED BRICEL RIVAS SIQUIN;JUAN JOSE SAPUT MARTINEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0238-46;04-027;CHIMALTENANGO;CHIMALTENANGO;"INSTITUTO MIXTO TECNOLÓGICO CENTRAL ""CIUDAD DE LOS ESCUDOS""";2A. CALLE 2-45 ZONA 4;78494236;JULIO ANTONIO MUTZUTZ CATU;ANGELICA ROXANA CATÚ ELÍAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0242-46;04-028;CHIMALTENANGO;CHIMALTENANGO;COLEGIO NIMALÄJ KAQCHIKEL AMAQ' TIJOB'ÄL;DIAGONAL 5, 13-142 ZONA 5, LA ALAMEDA;77283439;MARILENA HERNANDEZ CABRERA;MAGALLY ALCIBIA DÍAZ HERRERA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0244-46;04-003;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA PEM. AURA MARINA SOCOY QUELEX;ALDEA BOLA DE ORO;41444505;AZUCENA CONCEPCION MARROQUIN ACEITUNO DE REYES;AURA MARINA SOCOY QUELEX;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0246-46;04-002;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CRISTIANO CATÓLICO JUAN PABLO II;2A. CALLE 3A-91 ZONA 7, ALDEA BUENA VISTA;78494357;MILDRED BRICEL RIVAS SIQUIN;JUAN JOSÉ SAPUT MARTINEZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0252-46;04-029;CHIMALTENANGO;CHIMALTENANGO;CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- SABIDURÍA;1A. CALLE 9-120 ZONA 3;58002704;MARCO TULIO AJQUEJAY PICHIYA;MARÍA INES GUERRA;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0253-46;04-028;CHIMALTENANGO;CHIMALTENANGO;"ESCUELA NORMAL BILINGÜE INTERCULTURAL ""RUK'U'X WAQXAQI' Q'ANIL"" (ESENCIA DE LAS OCHO SEMILLAS)";FINCA LA ALAMEDA;78394039;MARILENA HERNANDEZ CABRERA;ELADIO MIZA CHALÍ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0260-46;04-003;CHIMALTENANGO;CHIMALTENANGO;"COLEGIO EVANGÉLICO BILINGÜE ""ESCORBÁN""";1A. CALLE 14-274 ALDEA SANTA ISABEL ZONA 6;32608557;AZUCENA CONCEPCION MARROQUIN ACEITUNO DE REYES;LIC. CARLOS HUMBERTO CABRERA OVALLE;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-0261-46;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO CRISTIANO HISPANOAMERICANO;3A. AVENIDA 1-64 ZONA 2;78395647;JULIO ANTONIO MUTZUTZ CATU;DEAN SALOMÓN ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-0262-46;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO CRISTIANO HISPANOAMERICANO;3A. AVENIDA 1-64 ZONA 2;78395647;JULIO ANTONIO MUTZUTZ CATU;DEAN SALOMÓN ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-01-0264-46;04-002;CHIMALTENANGO;CHIMALTENANGO;COLEGIO GABRIEL G&R;3A. AVENIDA 2-143 ZONA 7 BUENA VISTA NORTE;41409698;MILDRED BRICEL RIVAS SIQUIN;LIC. RUBÉN ANTONIO GÓMEZ PATZÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;A DISTANCIA;CHIMALTENANGO
